strategy,seed,best_cost,feasible,time,timestamp
idID_short_tabu,101,0.0002642831700103167,True,0.18271327018737793,2025-11-11 21:58:02
idID_short_tabu,102,0.0002559303248192815,True,0.17589449882507324,2025-11-11 21:58:02
idID_short_tabu,103,0.00022577500642335683,True,0.17041397094726562,2025-11-11 21:58:02
idID_short_tabu,104,0.00025109212308600353,True,0.20641231536865234,2025-11-11 21:58:02
idID_short_tabu,105,0.0002464463205469579,True,0.04240298271179199,2025-11-11 21:58:02
idID_medium_tabu,101,0.0002650035834243211,True,0.05678296089172363,2025-11-11 21:58:02
idID_medium_tabu,102,0.00025683735564611075,True,0.05608224868774414,2025-11-11 21:58:02
idID_medium_tabu,103,0.00023125027394443583,True,0.046566009521484375,2025-11-11 21:58:02
idID_medium_tabu,104,0.00023798472325893262,True,0.05223798751831055,2025-11-11 21:58:02
idID_medium_tabu,105,0.00025195525627302477,True,0.031345367431640625,2025-11-11 21:58:02
idID_long_tabu,101,0.0002754074769897756,True,0.04126715660095215,2025-11-11 21:58:02
idID_long_tabu,102,0.0002556772659657462,True,0.06502008438110352,2025-11-11 21:58:02
idID_long_tabu,103,0.00022880353601152206,True,0.07425236701965332,2025-11-11 21:58:02
idID_long_tabu,104,0.00026750007069460436,True,0.04134416580200195,2025-11-11 21:58:02
idID_long_tabu,105,0.00024454678021657033,True,0.0354764461517334,2025-11-11 21:58:02
TID_short_tabu,101,0.00025454320082905486,True,0.4864635467529297,2025-11-11 21:58:02
TID_short_tabu,102,0.00013240102954438293,True,0.7071480751037598,2025-11-11 21:58:02
TID_short_tabu,103,0.00013482554493929937,True,0.5579462051391602,2025-11-11 21:58:02
TID_short_tabu,104,0.00012518058491560626,True,0.8087666034698486,2025-11-11 21:58:02
TID_short_tabu,105,0.00022740084181522083,True,0.5018563270568848,2025-11-11 21:58:02
TID_medium_tabu,101,0.0002607983899347018,True,0.3296194076538086,2025-11-11 21:58:02
TID_medium_tabu,102,0.00017366803338737612,True,0.3645052909851074,2025-11-11 21:58:02
TID_medium_tabu,103,0.00013485432811186378,True,0.385009765625,2025-11-11 21:58:02
TID_medium_tabu,104,0.00013884453983288575,True,0.32098984718322754,2025-11-11 21:58:02
TID_medium_tabu,105,0.0002313757032483302,True,0.32805681228637695,2025-11-11 21:58:02
TID_long_tabu,101,0.0002628368627779921,True,0.13409686088562012,2025-11-11 21:58:02
TID_long_tabu,102,0.00017360364121483924,True,0.17667412757873535,2025-11-11 21:58:02
TID_long_tabu,103,0.00013490191182398545,True,0.2601487636566162,2025-11-11 21:58:02
TID_long_tabu,104,0.00013929564520713235,True,0.21486520767211914,2025-11-11 21:58:02
TID_long_tabu,105,0.00022972910961819435,True,0.11977458000183105,2025-11-11 21:58:02
idID_TID_short_tabu,101,0.00011725146913218768,True,0.18564820289611816,2025-11-11 21:58:02
idID_TID_short_tabu,102,0.00011723286170267474,True,0.30988407135009766,2025-11-11 21:58:02
idID_TID_short_tabu,103,0.00012187060156332498,True,0.32741856575012207,2025-11-11 21:58:02
idID_TID_short_tabu,104,0.00011724022358670032,True,0.2735764980316162,2025-11-11 21:58:02
idID_TID_short_tabu,105,0.0001172362703009319,True,0.2753593921661377,2025-11-11 21:58:02
idID_TID_medium_tabu,101,0.00025425250910947095,True,0.16120481491088867,2025-11-11 21:58:02
idID_TID_medium_tabu,102,0.00024713160189844866,True,0.11389589309692383,2025-11-11 21:58:02
idID_TID_medium_tabu,103,0.00012437934968529364,True,0.1082308292388916,2025-11-11 21:58:02
idID_TID_medium_tabu,104,0.000125315201860329,True,0.14180803298950195,2025-11-11 21:58:02
idID_TID_medium_tabu,105,0.0002266423125401754,True,0.1096646785736084,2025-11-11 21:58:02
idID_TID_long_tabu,101,0.00025391117369087684,True,0.05764579772949219,2025-11-11 21:58:02
idID_TID_long_tabu,102,0.0001173880028974406,True,0.11199092864990234,2025-11-11 21:58:02
idID_TID_long_tabu,103,0.00013518287393046968,True,0.0925745964050293,2025-11-11 21:58:02
idID_TID_long_tabu,104,0.00014932739615730787,True,0.07251620292663574,2025-11-11 21:58:02
idID_TID_long_tabu,105,0.0002266853385468177,True,0.04714465141296387,2025-11-11 21:58:02
