strategy,seed,best_cost,feasible,time,timestamp
idID_short_tabu,101,0.00015108454756947558,True,1.6861746311187744,2025-11-12 21:53:28
idID_short_tabu,102,0.0001276230578255788,True,1.388566255569458,2025-11-12 21:53:28
idID_short_tabu,103,8.302037588238613e-05,True,4.3590428829193115,2025-11-12 21:53:28
idID_short_tabu,104,0.00014691621894048583,True,2.9886350631713867,2025-11-12 21:53:28
idID_short_tabu,105,0.00018200217442497263,True,1.7515099048614502,2025-11-12 21:53:28
idID_medium_tabu,101,0.00015292866183184292,True,0.16860437393188477,2025-11-12 21:53:28
idID_medium_tabu,102,0.00012824353814443884,True,0.5452802181243896,2025-11-12 21:53:28
idID_medium_tabu,103,8.623980921385014e-05,True,0.23990583419799805,2025-11-12 21:53:28
idID_medium_tabu,104,0.0001914257281892293,True,0.45135974884033203,2025-11-12 21:53:28
idID_medium_tabu,105,0.00018785280198634253,True,0.48748779296875,2025-11-12 21:53:28
idID_long_tabu,101,0.00015292866183184292,True,0.1749725341796875,2025-11-12 21:53:28
idID_long_tabu,102,0.00012824353814443884,True,0.5026156902313232,2025-11-12 21:53:28
idID_long_tabu,103,8.63138644772272e-05,True,0.22833967208862305,2025-11-12 21:53:28
idID_long_tabu,104,0.0001978123180735574,True,0.32793474197387695,2025-11-12 21:53:28
idID_long_tabu,105,0.00018815361549346147,True,0.4240450859069824,2025-11-12 21:53:28
TID_short_tabu,101,0.0001060653904480778,True,9.715747117996216,2025-11-12 21:53:28
TID_short_tabu,102,0.0001030294363399136,True,9.082653522491455,2025-11-12 21:53:28
TID_short_tabu,103,8.080319809650873e-05,True,2.509005069732666,2025-11-12 21:53:28
TID_short_tabu,104,8.67972185380754e-05,True,4.30971622467041,2025-11-12 21:53:28
TID_short_tabu,105,0.00014451491826546298,True,5.702394008636475,2025-11-12 21:53:28
TID_medium_tabu,101,0.0001026321313380875,True,8.995486974716187,2025-11-12 21:53:28
TID_medium_tabu,102,0.00015512216196153842,True,10.868377685546875,2025-11-12 21:53:28
TID_medium_tabu,103,7.944010091306456e-05,True,3.422832489013672,2025-11-12 21:53:28
TID_medium_tabu,104,8.679212898748358e-05,True,2.918938398361206,2025-11-12 21:53:28
TID_medium_tabu,105,7.008826870185014e-05,True,7.745286226272583,2025-11-12 21:53:28
TID_long_tabu,101,0.00013636990061889934,True,1.1829752922058105,2025-11-12 21:53:28
TID_long_tabu,102,0.00019502055352124234,True,0.6302597522735596,2025-11-12 21:53:28
TID_long_tabu,103,8.191821440626038e-05,True,0.5719215869903564,2025-11-12 21:53:28
TID_long_tabu,104,8.679212898748358e-05,True,1.6496734619140625,2025-11-12 21:53:28
TID_long_tabu,105,0.00013416536479887194,True,1.5779943466186523,2025-11-12 21:53:28
idID_TID_short_tabu,101,0.00010607394481194125,True,7.575945615768433,2025-11-12 21:53:28
idID_TID_short_tabu,102,6.787098202908072e-05,True,4.532640695571899,2025-11-12 21:53:28
idID_TID_short_tabu,103,8.059837306200695e-05,True,2.7403886318206787,2025-11-12 21:53:28
idID_TID_short_tabu,104,0.00019709717209004856,True,3.6149396896362305,2025-11-12 21:53:28
idID_TID_short_tabu,105,0.00012332079432263035,True,4.240462064743042,2025-11-12 21:53:28
idID_TID_medium_tabu,101,0.00013854036665801765,True,0.7089579105377197,2025-11-12 21:53:28
idID_TID_medium_tabu,102,0.00012777357558824972,True,1.0096616744995117,2025-11-12 21:53:28
idID_TID_medium_tabu,103,8.142511195641322e-05,True,0.5970747470855713,2025-11-12 21:53:28
idID_TID_medium_tabu,104,0.00020106236822192613,True,0.7707865238189697,2025-11-12 21:53:28
idID_TID_medium_tabu,105,0.00015166899374399992,True,0.7502949237823486,2025-11-12 21:53:28
idID_TID_long_tabu,101,0.00013695589845426,True,0.7058403491973877,2025-11-12 21:53:28
idID_TID_long_tabu,102,0.00019558009787908124,True,0.39983296394348145,2025-11-12 21:53:28
idID_TID_long_tabu,103,8.191821440626038e-05,True,0.4524815082550049,2025-11-12 21:53:28
idID_TID_long_tabu,104,0.00019779105385025564,True,0.7753961086273193,2025-11-12 21:53:28
idID_TID_long_tabu,105,0.00014883254729500966,True,0.5659022331237793,2025-11-12 21:53:28
