strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.0001268532324665515,1.1225648880004884,1.0
TID_medium_tabu,9.881495838040483e-05,6.790184354782104,1.0
TID_short_tabu,0.00010424203233760771,6.263903188705444,1.0
idID_TID_long_tabu,0.0001522155623769734,0.5798906326293946,1.0
idID_TID_medium_tabu,0.00014009408323372132,0.7673551559448242,1.0
idID_TID_short_tabu,0.00011499225326314158,4.540875339508057,1.0
idID_long_tabu,0.00015069039960410557,0.33158154487609864,1.0
idID_medium_tabu,0.00014933810787314076,0.3785275936126709,1.0
idID_short_tabu,0.0001381292749285798,2.434785747528076,1.0
