strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.00011085974521313926,1.6525183200836182,1.0
TID_medium_tabu,9.398849869626859e-05,3.935481405258179,1.0
TID_short_tabu,0.00010233587077631068,5.77298674583435,1.0
idID_TID_long_tabu,0.00014615148336213877,0.7268144607543945,1.0
idID_TID_medium_tabu,0.00011070577416594612,1.0958935737609863,1.0
idID_TID_short_tabu,0.0001636557956529243,4.113131523132324,1.0
idID_long_tabu,0.0001944961554369843,0.3294056415557861,1.0
idID_medium_tabu,0.00013087947169369813,1.3329996109008788,1.0
idID_short_tabu,0.00013090248678657013,1.6344759941101075,1.0
