strategy,seed,best_cost,feasible,time,timestamp
idID_short_tabu,101,0.00015475654255436865,True,0.11020302772521973,2025-11-12 23:17:52
idID_short_tabu,102,0.0002338134751436759,True,1.3037405014038086,2025-11-12 23:17:52
idID_short_tabu,103,0.00022876446697683747,True,0.6128051280975342,2025-11-12 23:17:52
idID_short_tabu,104,0.00011504327135293904,True,0.9493324756622314,2025-11-12 23:17:52
idID_short_tabu,105,0.00015052104392903609,True,4.318296909332275,2025-11-12 23:17:52
idID_medium_tabu,101,0.0001308289007412583,True,0.09556913375854492,2025-11-12 23:17:52
idID_medium_tabu,102,0.0001305529554857929,True,0.2899153232574463,2025-11-12 23:17:52
idID_medium_tabu,103,0.0001050173908961663,True,0.18693804740905762,2025-11-12 23:17:52
idID_medium_tabu,104,9.297209654204945e-05,True,0.10922765731811523,2025-11-12 23:17:52
idID_medium_tabu,105,0.00012176278669033877,True,0.6951022148132324,2025-11-12 23:17:52
idID_long_tabu,101,0.00016692146009153567,True,0.27588558197021484,2025-11-12 23:17:52
idID_long_tabu,102,0.00022934032086393565,True,0.0791316032409668,2025-11-12 23:17:52
idID_long_tabu,103,0.00013246711693333342,True,0.17024827003479004,2025-11-12 23:17:52
idID_long_tabu,104,9.231256154575089e-05,True,0.2397446632385254,2025-11-12 23:17:52
idID_long_tabu,105,0.00023183201992854418,True,0.07298493385314941,2025-11-12 23:17:52
TID_short_tabu,101,6.600596199172866e-05,True,1.0493245124816895,2025-11-12 23:17:52
TID_short_tabu,102,6.324001346344698e-05,True,1.6679890155792236,2025-11-12 23:17:52
TID_short_tabu,103,6.192492939888451e-05,True,3.099090814590454,2025-11-12 23:17:52
TID_short_tabu,104,6.711146702924528e-05,True,3.8798296451568604,2025-11-12 23:17:52
TID_short_tabu,105,6.355420301036733e-05,True,1.021073818206787,2025-11-12 23:17:52
TID_medium_tabu,101,6.317606870794022e-05,True,1.4372243881225586,2025-11-12 23:17:52
TID_medium_tabu,102,7.823393008683693e-05,True,0.6506614685058594,2025-11-12 23:17:52
TID_medium_tabu,103,8.236398624236528e-05,True,3.2798516750335693,2025-11-12 23:17:52
TID_medium_tabu,104,6.418960286511223e-05,True,1.8888194561004639,2025-11-12 23:17:52
TID_medium_tabu,105,6.518825100065528e-05,True,1.7394187450408936,2025-11-12 23:17:52
TID_long_tabu,101,6.405559798040393e-05,True,1.9317989349365234,2025-11-12 23:17:52
TID_long_tabu,102,8.005593805885045e-05,True,1.1859395503997803,2025-11-12 23:17:52
TID_long_tabu,103,6.592606098640986e-05,True,0.40784621238708496,2025-11-12 23:17:52
TID_long_tabu,104,6.376606747052708e-05,True,2.3116912841796875,2025-11-12 23:17:52
TID_long_tabu,105,6.82341834522306e-05,True,0.4680287837982178,2025-11-12 23:17:52
idID_TID_short_tabu,101,6.591568022095077e-05,True,2.4146828651428223,2025-11-12 23:17:52
idID_TID_short_tabu,102,6.954568450181089e-05,True,0.8479235172271729,2025-11-12 23:17:52
idID_TID_short_tabu,103,8.156272329596571e-05,True,1.3789470195770264,2025-11-12 23:17:52
idID_TID_short_tabu,104,6.597161159881842e-05,True,3.4682114124298096,2025-11-12 23:17:52
idID_TID_short_tabu,105,6.481664280377406e-05,True,0.7737598419189453,2025-11-12 23:17:52
idID_TID_medium_tabu,101,6.24310210340921e-05,True,1.893977165222168,2025-11-12 23:17:52
idID_TID_medium_tabu,102,6.611025639174199e-05,True,2.1271588802337646,2025-11-12 23:17:52
idID_TID_medium_tabu,103,6.732176063549959e-05,True,0.9846839904785156,2025-11-12 23:17:52
idID_TID_medium_tabu,104,7.549763312469606e-05,True,0.7178874015808105,2025-11-12 23:17:52
idID_TID_medium_tabu,105,7.639399934225714e-05,True,0.28510165214538574,2025-11-12 23:17:52
idID_TID_long_tabu,101,6.537643682466381e-05,True,1.524547815322876,2025-11-12 23:17:52
idID_TID_long_tabu,102,7.067679042260484e-05,True,1.9155375957489014,2025-11-12 23:17:52
idID_TID_long_tabu,103,6.418681743823864e-05,True,2.0665712356567383,2025-11-12 23:17:52
idID_TID_long_tabu,104,6.35040048722375e-05,True,0.6179904937744141,2025-11-12 23:17:52
idID_TID_long_tabu,105,6.640108709113861e-05,True,1.5767099857330322,2025-11-12 23:17:52
