strategy,seed,best_cost,feasible,time,timestamp
idID_short_tabu,101,7.1434072019482e-05,True,3.900357484817505,2025-11-12 22:28:30
idID_short_tabu,102,9.725560605411011e-05,True,2.936211347579956,2025-11-12 22:28:30
idID_short_tabu,103,0.00011506589475116422,True,2.1773159503936768,2025-11-12 22:28:30
idID_short_tabu,104,0.00013478516172738453,True,2.1154568195343018,2025-11-12 22:28:30
idID_short_tabu,105,0.00014684758887968883,True,3.807136058807373,2025-11-12 22:28:30
idID_medium_tabu,101,0.00025742316734668415,True,0.3119029998779297,2025-11-12 22:28:30
idID_medium_tabu,102,8.027087406082388e-05,True,0.48852109909057617,2025-11-12 22:28:30
idID_medium_tabu,103,0.00016055147935530885,True,0.3672206401824951,2025-11-12 22:28:30
idID_medium_tabu,104,0.00019535593187976845,True,0.47284817695617676,2025-11-12 22:28:30
idID_medium_tabu,105,0.00011392963279217448,True,1.1153955459594727,2025-11-12 22:28:30
idID_long_tabu,101,0.00026750648616624716,True,0.5366888046264648,2025-11-12 22:28:30
idID_long_tabu,102,0.0001455076750522446,True,0.1610558032989502,2025-11-12 22:28:30
idID_long_tabu,103,0.00030173458583369737,True,0.24518918991088867,2025-11-12 22:28:30
idID_long_tabu,104,0.0002908709185865085,True,0.16116547584533691,2025-11-12 22:28:30
idID_long_tabu,105,0.00018521893927857662,True,0.260622501373291,2025-11-12 22:28:30
TID_short_tabu,101,0.00014769908849591074,True,8.293689489364624,2025-11-12 22:28:30
TID_short_tabu,102,7.577269974934466e-05,True,8.777313232421875,2025-11-12 22:28:30
TID_short_tabu,103,0.00022168322233205562,True,2.3919425010681152,2025-11-12 22:28:30
TID_short_tabu,104,0.00013462462667569933,True,10.938855171203613,2025-11-12 22:28:30
TID_short_tabu,105,8.995115161829881e-05,True,2.439732313156128,2025-11-12 22:28:30
TID_medium_tabu,101,7.851484488641277e-05,True,4.125299692153931,2025-11-12 22:28:30
TID_medium_tabu,102,6.982837925212543e-05,True,7.927423477172852,2025-11-12 22:28:30
TID_medium_tabu,103,0.000123396815477828,True,2.1890974044799805,2025-11-12 22:28:30
TID_medium_tabu,104,0.00011628565374156952,True,1.8974080085754395,2025-11-12 22:28:30
TID_medium_tabu,105,0.00015788734347822872,True,2.505887746810913,2025-11-12 22:28:30
TID_long_tabu,101,8.240232352884582e-05,True,1.1293134689331055,2025-11-12 22:28:30
TID_long_tabu,102,0.00020719572160956547,True,0.5457437038421631,2025-11-12 22:28:30
TID_long_tabu,103,0.00013538067324094012,True,0.8854784965515137,2025-11-12 22:28:30
TID_long_tabu,104,0.0001018907602240512,True,0.6312601566314697,2025-11-12 22:28:30
TID_long_tabu,105,0.00013000647483049442,True,0.6919052600860596,2025-11-12 22:28:30
idID_TID_short_tabu,101,8.516573768050995e-05,True,1.5629220008850098,2025-11-12 22:28:30
idID_TID_short_tabu,102,0.0003339743749111742,True,2.0617916584014893,2025-11-12 22:28:30
idID_TID_short_tabu,103,0.00011578259614009754,True,7.62412691116333,2025-11-12 22:28:30
idID_TID_short_tabu,104,8.179913668710581e-05,True,6.519453763961792,2025-11-12 22:28:30
idID_TID_short_tabu,105,0.0003052920015459443,True,7.680821180343628,2025-11-12 22:28:30
idID_TID_medium_tabu,101,9.185478310339523e-05,True,0.8053629398345947,2025-11-12 22:28:30
idID_TID_medium_tabu,102,0.00010800083578637005,True,1.1442899703979492,2025-11-12 22:28:30
idID_TID_medium_tabu,103,9.345487620122692e-05,True,0.891106367111206,2025-11-12 22:28:30
idID_TID_medium_tabu,104,9.615827937246877e-05,True,0.9921550750732422,2025-11-12 22:28:30
idID_TID_medium_tabu,105,9.149106689196673e-05,True,0.8724277019500732,2025-11-12 22:28:30
idID_TID_long_tabu,101,0.0002417673378577827,True,0.44582295417785645,2025-11-12 22:28:30
idID_TID_long_tabu,102,6.831678034062902e-05,True,0.782844066619873,2025-11-12 22:28:30
idID_TID_long_tabu,103,9.283885935163222e-05,True,0.6565566062927246,2025-11-12 22:28:30
idID_TID_long_tabu,104,0.00010335925676690907,True,0.9144167900085449,2025-11-12 22:28:30
idID_TID_long_tabu,105,0.00023412671867674496,True,0.8451135158538818,2025-11-12 22:28:30
