strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.00013137519068677942,0.7767402172088623,1.0
TID_medium_tabu,0.00010918260736723288,3.729023265838623,1.0
TID_short_tabu,0.00013394615777426183,6.568306541442871,1.0
idID_TID_long_tabu,0.0001480817905987396,0.7289507865905762,1.0
idID_TID_medium_tabu,9.619196827108554e-05,0.9410684108734131,1.0
idID_TID_short_tabu,0.00018440276939296634,5.0898231029510494,1.0
idID_long_tabu,0.00023816772098345486,0.27294435501098635,1.0
idID_medium_tabu,0.00016150621708695197,0.55117769241333,1.0
idID_short_tabu,0.00011307766468636594,2.9872955322265624,1.0
