strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.00011463965064761575,0.9887526035308838,1.0
TID_medium_tabu,0.00012543381015086606,3.1679754734039305,1.0
TID_short_tabu,0.00010656951515819443,3.5629317283630373,1.0
idID_TID_long_tabu,0.00011433447402074406,0.7157232284545898,1.0
idID_TID_medium_tabu,0.00014813629821913433,0.5589779376983642,1.0
idID_TID_short_tabu,9.322123753120405e-05,3.3227538108825683,1.0
idID_long_tabu,0.0001924402033948945,0.17759838104248046,1.0
idID_medium_tabu,0.000153472916431087,0.1662954330444336,1.0
idID_short_tabu,0.0001447512469397725,0.8983787059783935,1.0
