strategy,seed,best_cost,feasible,time,timestamp
idID_short_tabu,101,0.0001218132192671323,True,0.6889898777008057,2025-11-12 22:21:59
idID_short_tabu,102,0.00014230184990830295,True,1.497459888458252,2025-11-12 22:21:59
idID_short_tabu,103,8.338454056452724e-05,True,0.7690138816833496,2025-11-12 22:21:59
idID_short_tabu,104,7.167291027813821e-05,True,6.628254175186157,2025-11-12 22:21:59
idID_short_tabu,105,9.711627819075468e-05,True,4.352835178375244,2025-11-12 22:21:59
idID_medium_tabu,101,0.0001303325020198687,True,0.5484223365783691,2025-11-12 22:21:59
idID_medium_tabu,102,0.00013418269552098602,True,0.6230752468109131,2025-11-12 22:21:59
idID_medium_tabu,103,0.0002313608624470575,True,0.212538480758667,2025-11-12 22:21:59
idID_medium_tabu,104,0.00016585839047062766,True,0.31832194328308105,2025-11-12 22:21:59
idID_medium_tabu,105,0.00024173861501701035,True,9.64091181755066,2025-11-12 22:21:59
idID_long_tabu,101,0.00019216845925185716,True,0.19505667686462402,2025-11-12 22:21:59
idID_long_tabu,102,0.00010405632701458008,True,0.3696577548980713,2025-11-12 22:21:59
idID_long_tabu,103,7.27835608232872e-05,True,0.1881551742553711,2025-11-12 22:21:59
idID_long_tabu,104,0.0003317490999430403,True,0.24990105628967285,2025-11-12 22:21:59
idID_long_tabu,105,0.0001438678976556144,True,0.6756460666656494,2025-11-12 22:21:59
TID_short_tabu,101,9.717579028800159e-05,True,14.561188220977783,2025-11-12 22:21:59
TID_short_tabu,102,7.122136586802751e-05,True,3.104044198989868,2025-11-12 22:21:59
TID_short_tabu,103,0.00014473994093394554,True,3.7689976692199707,2025-11-12 22:21:59
TID_short_tabu,104,0.00012937920843046668,True,4.539505481719971,2025-11-12 22:21:59
TID_short_tabu,105,7.79307687730409e-05,True,7.28204083442688,2025-11-12 22:21:59
TID_medium_tabu,101,8.843111443964178e-05,True,2.8239176273345947,2025-11-12 22:21:59
TID_medium_tabu,102,0.00014544081060071184,True,7.819856405258179,2025-11-12 22:21:59
TID_medium_tabu,103,7.999712041809811e-05,True,9.102211236953735,2025-11-12 22:21:59
TID_medium_tabu,104,0.00011728754763034246,True,3.860318183898926,2025-11-12 22:21:59
TID_medium_tabu,105,0.00013290286178391786,True,3.141533851623535,2025-11-12 22:21:59
TID_long_tabu,101,7.920126565342313e-05,True,3.213580846786499,2025-11-12 22:21:59
TID_long_tabu,102,0.0001903943171243396,True,1.7062029838562012,2025-11-12 22:21:59
TID_long_tabu,103,0.00013131511241157344,True,0.6595315933227539,2025-11-12 22:21:59
TID_long_tabu,104,8.236622604111911e-05,True,0.927361249923706,2025-11-12 22:21:59
TID_long_tabu,105,0.00010925063195054223,True,0.6840653419494629,2025-11-12 22:21:59
idID_TID_short_tabu,101,0.0001185677859336371,True,2.3644630908966064,2025-11-12 22:21:59
idID_TID_short_tabu,102,8.423942489789266e-05,True,1.8090453147888184,2025-11-12 22:21:59
idID_TID_short_tabu,103,0.00011280146336248532,True,10.774733543395996,2025-11-12 22:21:59
idID_TID_short_tabu,104,0.0002931993610064304,True,4.4432032108306885,2025-11-12 22:21:59
idID_TID_short_tabu,105,7.999581061108024e-05,True,2.0754942893981934,2025-11-12 22:21:59
idID_TID_medium_tabu,101,9.101604722914683e-05,True,0.9666612148284912,2025-11-12 22:21:59
idID_TID_medium_tabu,102,0.00011555106621719102,True,0.8782844543457031,2025-11-12 22:21:59
idID_TID_medium_tabu,103,0.00013428896704718152,True,0.9751965999603271,2025-11-12 22:21:59
idID_TID_medium_tabu,104,0.0001027281956730654,True,0.8631496429443359,2025-11-12 22:21:59
idID_TID_medium_tabu,105,8.748307514147283e-05,True,0.8079216480255127,2025-11-12 22:21:59
idID_TID_long_tabu,101,8.314772120194476e-05,True,0.9087774753570557,2025-11-12 22:21:59
idID_TID_long_tabu,102,7.675051183813884e-05,True,0.8712291717529297,2025-11-12 22:21:59
idID_TID_long_tabu,103,0.0001444004161039997,True,0.9149038791656494,2025-11-12 22:21:59
idID_TID_long_tabu,104,0.00011523068412570375,True,1.1201753616333008,2025-11-12 22:21:59
idID_TID_long_tabu,105,9.65714091280995e-05,True,1.1166808605194092,2025-11-12 22:21:59
