strategy,seed,best_cost,feasible,time,timestamp
idID_TID,101,0.0002337773106860147,True,0.09718132019042969,2025-11-11 21:18:32
idID_TID,102,0.0002317888430690946,True,0.21261978149414062,2025-11-11 21:18:32
idID_TID,103,0.00022844989372913156,True,0.15954113006591797,2025-11-11 21:18:32
idID_TID,104,2.8351733741983474e+19,False,0.12484908103942871,2025-11-11 21:18:32
idID_TID,105,0.0002353411920205953,True,0.16488289833068848,2025-11-11 21:18:32
idID_TID,106,0.00027615495499488593,True,0.2158520221710205,2025-11-11 21:18:32
idID_TID,107,0.00024060393148495263,True,0.2000739574432373,2025-11-11 21:18:32
idID_TID,108,0.00022549053946280603,True,0.125077486038208,2025-11-11 21:18:32
idID_TID,109,4.782710691919903e+24,False,0.15080666542053223,2025-11-11 21:18:32
idID_TID,110,0.00023532947284896929,True,0.11838102340698242,2025-11-11 21:18:32
idID_TID_short_tabu,101,0.00023071248647099507,True,0.10273861885070801,2025-11-11 21:18:32
idID_TID_short_tabu,102,0.0002375726250026382,True,0.10563087463378906,2025-11-11 21:18:32
idID_TID_short_tabu,103,0.00023777588974402837,True,0.15097975730895996,2025-11-11 21:18:32
idID_TID_short_tabu,104,9.767238958082047e+25,False,0.1672649383544922,2025-11-11 21:18:32
idID_TID_short_tabu,105,0.0002308395103430065,True,0.2307279109954834,2025-11-11 21:18:32
idID_TID_short_tabu,106,0.00026581602756946786,True,0.20795941352844238,2025-11-11 21:18:32
idID_TID_short_tabu,107,0.0002320866797574704,True,0.1596214771270752,2025-11-11 21:18:32
idID_TID_short_tabu,108,0.00023160620944796698,True,0.11351275444030762,2025-11-11 21:18:32
idID_TID_short_tabu,109,0.0002750501609119681,True,0.21151995658874512,2025-11-11 21:18:32
idID_TID_short_tabu,110,0.00024131624434513323,True,0.09959292411804199,2025-11-11 21:18:32
idID_TID_token_ring,101,0.0002388209088258506,True,0.04249095916748047,2025-11-11 21:18:32
idID_TID_token_ring,102,0.00024080084505609186,True,0.05174112319946289,2025-11-11 21:18:32
idID_TID_token_ring,103,0.00024729713297380916,True,0.04809832572937012,2025-11-11 21:18:32
idID_TID_token_ring,104,0.00027657870774442744,True,0.0491335391998291,2025-11-11 21:18:32
idID_TID_token_ring,105,0.0002441740248924349,True,0.04843544960021973,2025-11-11 21:18:32
idID_TID_token_ring,106,0.0002804311905489762,True,0.04385781288146973,2025-11-11 21:18:32
idID_TID_token_ring,107,0.000243676941500466,True,0.05264019966125488,2025-11-11 21:18:32
idID_TID_token_ring,108,0.00023374894730796312,True,0.044640302658081055,2025-11-11 21:18:32
idID_TID_token_ring,109,0.00027506978239148056,True,0.04389142990112305,2025-11-11 21:18:32
idID_TID_token_ring,110,0.00025276058264762783,True,0.01057291030883789,2025-11-11 21:18:32
