strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.0002179955952763175,0.13075571060180663,1.0
TID_medium_tabu,0.0002235813103305748,0.16507892608642577,1.0
TID_short_tabu,0.0002128840363356843,0.5134737491607666,1.0
idID_TID_long_tabu,0.00024169932519813654,0.05085597038269043,1.0
idID_TID_medium_tabu,0.00017642378102756563,0.09623265266418457,1.0
idID_TID_short_tabu,0.00016442140773272997,0.11378226280212403,1.0
idID_long_tabu,0.00026681881865510453,0.03816180229187012,1.0
idID_medium_tabu,0.000285028382361647,0.0329378604888916,1.0
idID_short_tabu,0.0002647573223700661,0.05814962387084961,1.0
