strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.00011850551063619951,1.4381484031677245,1.0
TID_medium_tabu,0.0001128118909745424,5.349567461013794,1.0
TID_short_tabu,0.00010408941485869644,6.651155281066894,1.0
idID_TID_long_tabu,0.00010322014847957731,0.9863533496856689,1.0
idID_TID_medium_tabu,0.00010621347026161152,0.898242712020874,1.0
idID_TID_short_tabu,0.00013776076916230515,4.2933878898620605,1.0
idID_long_tabu,0.00016892506893767583,0.33568334579467773,1.0
idID_medium_tabu,0.00018069461309511004,2.268653964996338,1.0
idID_short_tabu,0.00010325775964177108,2.7873106002807617,1.0
