strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.00022534796196419811,0.1025454044342041,1.0
TID_medium_tabu,0.00019854681617095305,0.15103983879089355,1.0
TID_short_tabu,0.00020339744938422587,0.3305704593658447,1.0
idID_TID_long_tabu,0.00022559177143617221,0.0414060115814209,1.0
idID_TID_medium_tabu,0.0001670514971636021,0.07231178283691406,1.0
idID_TID_short_tabu,0.00016456341485000228,0.0916813850402832,1.0
idID_long_tabu,0.00026886933446799977,0.022342395782470704,1.0
idID_medium_tabu,0.0002766625154725465,0.028025054931640626,1.0
idID_short_tabu,0.0002718637914441388,0.03356471061706543,1.0
