strategy,seed,best_cost,feasible,time,timestamp
idID_short_tabu,101,6.795153810158772e-05,True,0.9435634613037109,2025-11-12 23:22:38
idID_short_tabu,102,9.392377299542365e-05,True,1.1803481578826904,2025-11-12 23:22:38
idID_short_tabu,103,0.00010649963888843071,True,2.2320716381073,2025-11-12 23:22:38
idID_short_tabu,104,8.699127355242817e-05,True,2.2442004680633545,2025-11-12 23:22:38
idID_short_tabu,105,0.00014077935834739267,True,2.4513638019561768,2025-11-12 23:22:38
idID_medium_tabu,101,0.00010296435488387837,True,0.4286942481994629,2025-11-12 23:22:38
idID_medium_tabu,102,0.0002885889443571113,True,0.152116060256958,2025-11-12 23:22:38
idID_medium_tabu,103,0.0002450313248302863,True,0.10924172401428223,2025-11-12 23:22:38
idID_medium_tabu,104,0.00011376703557729162,True,0.5513417720794678,2025-11-12 23:22:38
idID_medium_tabu,105,0.00012876699558806288,True,0.16394257545471191,2025-11-12 23:22:38
idID_long_tabu,101,0.00012735836957922865,True,0.08932971954345703,2025-11-12 23:22:38
idID_long_tabu,102,0.00013717056222906833,True,0.1990504264831543,2025-11-12 23:22:38
idID_long_tabu,103,0.0001225282625549457,True,0.09802126884460449,2025-11-12 23:22:38
idID_long_tabu,104,0.00014545092469853973,True,0.09175562858581543,2025-11-12 23:22:38
idID_long_tabu,105,0.0001329573728499742,True,0.09060192108154297,2025-11-12 23:22:38
TID_short_tabu,101,6.877374718380932e-05,True,0.4454345703125,2025-11-12 23:22:38
TID_short_tabu,102,6.940721690546094e-05,True,0.8103106021881104,2025-11-12 23:22:38
TID_short_tabu,103,7.557773420866015e-05,True,0.7309322357177734,2025-11-12 23:22:38
TID_short_tabu,104,6.239069582043675e-05,True,4.686676025390625,2025-11-12 23:22:38
TID_short_tabu,105,6.622956284045016e-05,True,1.402378797531128,2025-11-12 23:22:38
TID_medium_tabu,101,6.491044868621623e-05,True,3.9833593368530273,2025-11-12 23:22:38
TID_medium_tabu,102,8.317104088719769e-05,True,0.29658007621765137,2025-11-12 23:22:38
TID_medium_tabu,103,6.397225172297553e-05,True,1.1264290809631348,2025-11-12 23:22:38
TID_medium_tabu,104,8.427027678303968e-05,True,1.1876614093780518,2025-11-12 23:22:38
TID_medium_tabu,105,6.414022182925105e-05,True,5.280133008956909,2025-11-12 23:22:38
TID_long_tabu,101,7.521779829884463e-05,True,1.4742097854614258,2025-11-12 23:22:38
TID_long_tabu,102,8.200412028133252e-05,True,1.3508508205413818,2025-11-12 23:22:38
TID_long_tabu,103,7.002050085107463e-05,True,1.3072822093963623,2025-11-12 23:22:38
TID_long_tabu,104,8.112563499516693e-05,True,2.8358895778656006,2025-11-12 23:22:38
TID_long_tabu,105,6.732469536289606e-05,True,1.0505166053771973,2025-11-12 23:22:38
idID_TID_short_tabu,101,7.566077807501497e-05,True,1.7095234394073486,2025-11-12 23:22:38
idID_TID_short_tabu,102,7.731665527392578e-05,True,1.0070147514343262,2025-11-12 23:22:38
idID_TID_short_tabu,103,6.647698129914213e-05,True,1.228118896484375,2025-11-12 23:22:38
idID_TID_short_tabu,104,9.245610054216475e-05,True,0.821913480758667,2025-11-12 23:22:38
idID_TID_short_tabu,105,6.648720254514511e-05,True,0.6840384006500244,2025-11-12 23:22:38
idID_TID_medium_tabu,101,6.604328652459086e-05,True,1.5185012817382812,2025-11-12 23:22:38
idID_TID_medium_tabu,102,6.264521659000631e-05,True,1.0452680587768555,2025-11-12 23:22:38
idID_TID_medium_tabu,103,7.23842108886405e-05,True,0.9759502410888672,2025-11-12 23:22:38
idID_TID_medium_tabu,104,6.671709305274737e-05,True,1.0801162719726562,2025-11-12 23:22:38
idID_TID_medium_tabu,105,6.875612077819394e-05,True,0.9294934272766113,2025-11-12 23:22:38
idID_TID_long_tabu,101,6.234248550022034e-05,True,2.0133633613586426,2025-11-12 23:22:38
idID_TID_long_tabu,102,6.782461318034203e-05,True,0.48903465270996094,2025-11-12 23:22:38
idID_TID_long_tabu,103,6.31681068575733e-05,True,0.859757661819458,2025-11-12 23:22:38
idID_TID_long_tabu,104,8.282236319483966e-05,True,0.892535924911499,2025-11-12 23:22:38
idID_TID_long_tabu,105,6.744095375178662e-05,True,1.308706283569336,2025-11-12 23:22:38
