strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.00013775802307888606,0.16746072769165038,1.0
TID_medium_tabu,0.00011666560745896247,0.4757814407348633,1.0
TID_short_tabu,9.14063004989768e-05,0.8336462497711181,1.0
idID_TID_long_tabu,0.00012667289227443146,0.09092416763305664,1.0
idID_TID_medium_tabu,0.00010027397781581479,0.15832886695861817,1.0
idID_TID_short_tabu,7.269887843445525e-05,0.5960257530212403,1.0
idID_long_tabu,0.00014090691738033234,0.06780319213867188,1.0
idID_medium_tabu,0.00012123470618834119,0.0766256332397461,1.0
idID_short_tabu,0.00011059709201653289,0.2655163764953613,1.0
