strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.000252984083427634,0.024892044067382813,1.0
TID_medium_tabu,0.00025274829826519706,0.04962258338928223,1.0
TID_short_tabu,0.0002485069471596721,0.11225304603576661,1.0
idID_TID_long_tabu,0.00025037944631146935,0.015971279144287108,1.0
idID_TID_medium_tabu,0.0002503112095384601,0.032335758209228516,1.0
idID_TID_short_tabu,0.0002377796971546453,0.058174943923950194,1.0
idID_long_tabu,243846.04147599434,0.01419825553894043,0.8
idID_medium_tabu,18.2439195133085,0.015141582489013672,0.8
idID_short_tabu,42384518.1769828,0.02984457015991211,0.8
