strategy,custo_medio,tempo_medio,viabilidade_media
TID_long_tabu,0.00025144299533143565,0.027828025817871093,1.0
TID_medium_tabu,0.0002512207104344842,0.03316183090209961,1.0
TID_short_tabu,0.00024830186431344355,0.11832432746887207,1.0
idID_TID_long_tabu,0.00024168352410656644,0.01777653694152832,1.0
idID_TID_medium_tabu,0.00023962292247954763,0.025745725631713866,1.0
idID_TID_short_tabu,0.00024493473227626077,0.05009274482727051,1.0
idID_long_tabu,32490.20104034302,0.015171670913696289,0.8
idID_medium_tabu,61020.75679613338,0.019209957122802733,0.8
idID_short_tabu,611279.4856420506,0.018220138549804688,0.8
